Year,Date,Race Name,Race Type,Field Size,Course,Position,Draw,Horse Name,SP (Decimal),Jockey,Trainer
2004,16 March 2004,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",10,Cheltenham,9,11,Mighty Strong,1.0,Andrew Tinkler,Nicky Henderson
2004,16 March 2004,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",10,Cheltenham,4,12,Kelrev,1.1,Sam Thomas,Venetia Williams
2004,16 March 2004,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",10,Cheltenham,7,15,Inn Antique,51.0,Graham Lee,Ferdy Murphy
2004,16 March 2004,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",10,Cheltenham,1,16,Tikram,1.1,Timmy Murphy,Gary Moore
2004,16 March 2004,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",10,Cheltenham,11,18,The Newsman,67.0,Leighton Aspell,George Wareham
2004,16 March 2004,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,2,4,Iris Royal,1.4,Mick Fitzgerald,Nicky Henderson
2004,16 March 2004,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,1,5,Our Armageddon,1.1,Larry McGrath,Richard Guest
2004,16 March 2004,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,4,9,Hazeljack,101.0,James Davies,Arthur Whiting
2004,16 March 2004,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,7,10,Penthouse Minstrel,101.0,Rodi Greene,Ron Hodges
2004,16 March 2004,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",5,Cheltenham,5,11,Don Fernando,1.2,A P McCoy,M C Pipe
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,,1,Tardar,1.0,E J Cooper,Jonjo O'Neill
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,19,2,Freetown I,34.0,Mick Fitzgerald,L Lungo
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,3,5,Alexanderthegreat,1.0,R Walsh,Paul Nicholls
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,5,6,Ar Muin Na Muice,1.1,Barry Geraghty,Jonjo O'Neill
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,14,7,Inching Closer I,34.0,Graham Lee,Howard Johnson
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,15,9,Rostropovich I,41.0,Paul W Flynn,M F Morris
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,13,10,Stromness,41.0,Robert Thornton,Alan King
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,11,11,Brewster,34.0,James Davies,Ian Williams
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,6,12,Mutineer,34.0,Paul Carberry,D T Hughes
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,4,14,His Nibs I,1.0,Richard Johnson,Venetia Williams
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,16,15,Derivative,1.1,Sam Thomas,Venetia Williams
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,9,16,Back On Top I,1.1,Conor O'Dwyer,J L Hassett
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,7,17,Keepatem,5.0,D J Casey,M F Morris
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,2,18,G V A Ireland,1.1,F J,Flood F Flood
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,8,19,Personal Assurance,34.0,L Cooper,Jonjo O'Neill
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,17,21,Columbus,101.0,Seamus Durack,Jennie Candlish
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,1,22,Creon,51.0,Timmy Murphy,Jonjo O'Neill
2004,16 March 2004,Pertemps Final,"Handicap Hurdle - Qualifier Final (Pertemps, 3m)",18,Cheltenham,18,23,Homeleigh Mooncoin,67.0,Leighton Aspell,Lucy Wadham
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,15,1,Brassie,101.0,Tom Doyle,Ralph Beckett
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,18,2,Celtic Son,67.0,Rodi Greene,M C Pipe
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,10,3,Corrib Eclipse,67.0,Colin Bolger,Jamie Poulton
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,9,4,Demarco,34.0,Mick Fitzgerald,Nicky Henderson
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,12,5,Gayle Abated,34.0,Richard Johnson,W P Mullins
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,8,7,Itsa Legend,34.0,Robert Thornton,Alan King
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,6,8,Knocknabooly,1.1,R Walsh,W P Mullins
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,11,9,Lord Gale I,51.0,Carl Llewellyn,Nigel Twiston-Davies
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,14,11,Martinstown I,4.5,Fran Berry,C Roche
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,3,12,Master Albert,51.0,Mr J,P Magnier David Wachman
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,21,13,Millenaire,1.1,L Cooper,Jonjo O'Neill
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,5,14,Mr McAuley,1.1,Paul Carberry,M Halford
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,16,15,Our Ben,1.1,A P McCoy,W P Mullins
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,19,16,See More Jock,101.0,Andrew Thornton,Dr Jeremy Naylor
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,22,17,Stagecoachsapphire,101.0,Dominic Elsworth,Sue Smith
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,20,18,The Thunderer,1.1,Richard Hughes,Nicky Henderson
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,17,19,Woodlands Genpower,34.0,Mark Bradburne,Peter Pritchard
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,,20,Blazing Liss,1.1,Mr Derek O'Connor,John E Kiely
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,7,21,Only Vintage,51.0,Timmy Murphy,Michael Hourigan
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,2,22,Refinement,1.1,Barry Geraghty,Jonjo O'Neill
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,4,23,Royal Paradise,1.1,T Doumen,F Doumen
2004,16 March 2004,Champion Bumper,NH Flat / Bumper - Grade 1,22,Cheltenham,1,24,Total Enjoyment,1.1,Jim Culloty,Thomas Cooper
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,1,2,Sporazene,1.1,R Walsh,Paul Nicholls
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,15,3,In Contrast,1.1,Richard Johnson,Philip Hobbs
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,3,6,Copeland,1.0,Jamie Moore,M C Pipe
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,6,7,Benbyas,34.0,Paddy Brennan,Declan Carroll
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,7,8,Adamant Approach,1.1,D J Casey,W P Mullins
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,12,10,Through The Rye,34.0,Jim Crowley,Alan Swinbank
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,18,11,Le Passing,1.1,Joe Tizzard,Paul Nicholls
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,10,12,Man O'Mystery,1.0,Tom Doyle,Paul Webber
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,9,13,Grave Doubts,1.1,Rodi Greene,Kevin Bishop
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,13,14,Regal Exit,51.0,Paul W Flynn,Nicky Henderson
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,20,15,Lilium De Cotte,1.1,Timmy Murphy,Nicky Henderson
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,22,17,Demi Beau,1.1,Noel Fehily,Charlie Mann
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,19,20,Rathgar Beau,1.1,J R Barry,E Sheehy
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,21,21,Bound,34.0,Leighton Aspell,Lucy Wadham
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,23,23,Downpour,67.0,David Dennis,Ian Williams
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,11,24,Newhall,1.1,F J,Flood F Flood
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,16,25,Idaho D'Ox,67.0,J P Elliott,M C Pipe
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,2,26,Hawadeth,51.0,Tom Malone,Victor Dartnall
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,14,28,Scorned,1.1,Jimmy McCarthy,Andrew Balding
2004,16 March 2004,County Hurdle,"Handicap Hurdle (County, 2m)",20,Cheltenham,17,30,Barton Nic,101.0,Graham Lee,D P Keane
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,16,1,Akhtari,34.0,Conor O'Dwyer,D T Hughes
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,9,2,Akshar,1.1,Barry Geraghty,D K Weld
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,1,4,Arcalis,1.1,Graham Lee,Howard Johnson
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,14,5,Cherub,34.0,Mick Fitzgerald,Jonjo O'Neill
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,6,6,Chilling Place,1.1,Richard Johnson,Philip Hobbs
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,3,7,Dusky Warbler,1.1,Jamie Moore,Gary Moore
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,8,8,Justified,1.1,J R Barry,E Sheehy
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,20,9,Madiba,401.0,Seamus Durack,Paul Howling
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,10,10,Manorson,1.1,Jimmy McCarthy,Oliver Sherwood
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,15,12,My Way De Solzen,1.1,Robert Thornton,Alan King
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,19,13,Only Vintage,1.1,Jim Culloty,Henrietta C Knight
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,18,14,Perfect Storm,67.0,Tom Scudamore,M C Pipe
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,4,15,Prins Willem,1.1,A P McCoy,James Fanshawe
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,12,17,Shuhood,34.0,Tom Doyle,Paul Webber
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,11,18,Stan,201.0,Henry Oliver,Richard Guest
2005,15 March 2005,Supreme Novices Hurdle,"Novice Hurdle - Grade 1 (Supreme, 2m)",16,Cheltenham,17,19,Villon,1.1,Tony Dobbin,L Lungo
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,17,1,Bagan,1.1,Noel Fehily,Charlie Mann
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,8,2,Black Apalachi,34.0,John Cullen,P J Rothwell
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,18,3,Darkness,67.0,Jimmy McCarthy,Charles Egerton
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,16,4,Forager I,1.0,Seamus Durack,M J Ryan
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,1,6,No Refuge,1.1,Graham Lee,Howard Johnson
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,15,7,Olaso,34.0,D J Casey,Jonjo O'Neill
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,3,8,Our Ben,34.0,R Walsh,W P Mullins
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,2,10,Racing Demon,1.1,Jim Culloty,Henrietta C Knight
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,11,11,Red Georgie,101.0,Carl Llewellyn,Nigel Twiston-Davies
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,20,12,Regents Walk,67.0,Leighton Aspell,Ben De Haan
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,19,14,Roman Ark,1.0,Tony Dobbin,Malcolm Jefferson
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,7,15,Royal Paradise,1.2,Mick Fitzgerald,Thomas Foley
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,14,19,Court Leader,201.0,Robbie Power,Thomas Mullins
2005,15 March 2005,Ballymore Novices Hurdle,"Novice Hurdle - Grade 1 (Ballymore, 2m5f)",14,Cheltenham,13,20,Inch Pride,34.0,Timmy Murphy,M C Pipe
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,12,1,Admiral,34.0,Henry Oliver,Richard Guest
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,3,2,Akilak,4.5,Graham Lee,Howard Johnson
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,21,3,Barati,1.1,Barry Geraghty,M J P O'Brien
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,9,4,Biscar Two,101.0,Christian Williams,Bernard Llewellyn
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,4,7,Cerium,1.1,R Walsh,Paul Nicholls
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,17,8,Courant D'Air,201.0,Paddy Brennan,Lucinda Featherstone
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,16,9,Danaw,1.0,L Metais,F Doumen
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,7,10,Diego Cao,1.1,Jamie Moore,Gary Moore
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,18,11,Don't Be Bitin,51.0,Davy Condon,Eoin Griffin
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,10,14,Loyal Focus,34.0,Paul Carberry,D K Weld
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,11,15,Majlis,1.1,A P McCoy,M J P O'Brien
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,1,17,Penzance I,1.1,Robert Thornton,Alan King
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,5,18,Phar Bleu,67.0,Jim Culloty,Georgina Nicholls
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,13,19,Simonovski,301.0,Tom Doyle,Simon Burrough
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,15,20,Skyhawk,101.0,Denis O'Regan,Henry De Bromhead
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,19,21,Sound Blaster,67.0,Davy Russell,Liam McAteer
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,6,22,Strangely Brown,1.1,D J Casey,E McNamara
2005,15 March 2005,Triumph Hurdle,"Juvenile Hurdle - Grade 1 (Triumph, 4yo)",18,Cheltenham,8,24,Yankeedoodledandy,1.1,Barry Keniry,P C Haslam
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,2,1,Ashley Brook,1.1,Paddy Brennan,Kevin Bishop
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,1,2,Contraband,1.1,Timmy Murphy,M C Pipe
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,9,5,Ned Kelly,1.1,Davy Russell,E J O'Grady
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,3,6,River City,1.1,Tom Doyle,Noel Chance
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,11,7,Sir Oj,1.0,Mick Fitzgerald,Noel Meade
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,16,8,Steel Band,67.0,G T Hutchinson,Paul A Roche
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,17,9,Supreme Developer,51.0,Brian Harding,Ferdy Murphy
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,15,10,The Last Cast,67.0,Tom Scudamore,Hughie Morrison
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,13,11,Town Crier I,51.0,Dominic Elsworth,Sue Smith
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,10,12,Ulaan Baatar I,1.1,Barry Geraghty,Mrs John Harrington
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,7,13,War Of Attrition,3.8,Conor O'Dwyer,M F Morris
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,4,14,Watson Lake,1.1,Paul Carberry,Noel Meade
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,14,16,Mambo Des Mottes,101.0,Alan O'Keeffe,Venetia Williams
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,12,17,Mondul,101.0,Seamus Durack,Milton Harris
2005,15 March 2005,Arkle Challenge Trophy,"Novice Chase - Grade 1 (Arkle, 2m)",15,Cheltenham,6,19,Mariah Rollins,1.1,D J Casey,P A Fahy
2005,15 March 2005,Brown Advisory Novices Chase,"Novice Chase - Grade 1 (Brown Advisory, 3m)",5,Cheltenham,2,3,Comply Or Die,4.0,Timmy Murphy,M C Pipe
2005,15 March 2005,Brown Advisory Novices Chase,"Novice Chase - Grade 1 (Brown Advisory, 3m)",5,Cheltenham,3,4,Cornish Rebel,1.2,R Walsh,Paul Nicholls
2005,15 March 2005,Brown Advisory Novices Chase,"Novice Chase - Grade 1 (Brown Advisory, 3m)",5,Cheltenham,1,8,Trabolgan,1.2,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Brown Advisory Novices Chase,"Novice Chase - Grade 1 (Brown Advisory, 3m)",5,Cheltenham,,9,Tribal Venture,1.1,Brian Harding,Ferdy Murphy
2005,15 March 2005,Brown Advisory Novices Chase,"Novice Chase - Grade 1 (Brown Advisory, 3m)",5,Cheltenham,5,10,Like-A-Butterfly,1.1,A P McCoy,C Roche
2005,15 March 2005,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",3,Cheltenham,4,2,Hand Inn Hand,1.1,Mark Bradburne,Henry Daly
2005,15 March 2005,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",3,Cheltenham,5,3,Le Roi Miguel,1.1,Barry Geraghty,Paul Nicholls
2005,15 March 2005,Turners Novices' Chase,"Novice Chase - Grade 1/2 (Turners/JLT, 2m5f)",3,Cheltenham,,11,Risk Accessor,1.0,A P McCoy,C Roche
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,,1,Bewleys Berry,1.2,Graham Lee,Howard Johnson
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,4,2,Bob Bob Bobbin,1.1,Joe Tizzard,Colin Tizzard
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,15,4,Dalvento,101.0,Andrew J McNamara,John Joseph Murphy
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,8,7,Jackson I,67.0,Wayne Hutchinson,Alan King
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,11,8,Keltic Rock,101.0,Mark Bradburne,Jonathan Geake
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,1,10,Moulin Riche,1.1,Robert Thornton,F Doumen
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,2,11,Over The Creek,1.2,Timmy Murphy,M C Pipe
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,9,12,Romany Prince,34.0,Paul Carberry,Steve Gollings
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,12,13,Senor Sedona,34.0,James Davies,Nick Gifford
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,6,14,Stage By Stage,67.0,Jimmy McCarthy,Charles Egerton
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,5,15,Thames,1.1,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,16,16,Va Vavoom,67.0,Tom Scudamore,Nigel Twiston-Davies
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,14,17,Washington Lad,1.1,A P McCoy,P A Fahy
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,7,18,Without A Doubt I,67.0,Seamus Durack,Mark Pitman
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,10,19,Kings Bay,101.0,Jim Crowley,Hughie Morrison
2005,15 March 2005,Albert Bartlett,"Novice Hurdle - Grade 1 (Albert Bartlett, 3m)",16,Cheltenham,13,20,Lady Zephyr,1.1,Carl Llewellyn,Nigel Twiston-Davies
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,4,1,Accordion Etoile,1.1,John Cullen,Paul Nolan
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,13,3,Astonville,501.0,Tom Scudamore,M Scudamore
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,12,6,Essex,1.1,A P McCoy,M J P O'Brien
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,6,9,Intersky Falcon,41.0,Tony Dobbin,Jonjo O'Neill
